rcid,session,vote,ccode,Country,CABB
5274,68,1,404,Guinea-Bissau,GNB
5274,68,1,403,Sao Tome and Principe,STP
5274,68,1,341,Montenegro,MNG
5274,68,1,343,Macedonia,MAC
5274,68,1,811,Cambodia,CAM
5274,68,1,812,Laos,LAO
5274,68,1,349,Slovenia,SLV
5274,68,1,816,Viet Nam,DRV
5274,68,1,678,Yemen,YEM
5274,68,1,522,Djibouti,DJI
5274,68,1,670,Saudi Arabia,SAU
5274,68,1,712,Mongolia,MON
5274,68,1,710,China,CHN
5274,68,1,260,Germany,GMY
5274,68,1,420,Gambia,GAM
5274,68,1,986,Palau,PAL
5274,68,1,58,Antigua & Barbuda,AAB
5274,68,1,55,Grenada,GRN
5274,68,8,54,Dominica,DMA
5274,68,1,57,St. Vincent and the Grenadines,SVG
5274,68,1,56,St. Lucia,SLU
5274,68,1,51,Jamaica,JAM
5274,68,1,53,Barbados,BAR
5274,68,1,52,Trinidad and Tobago,TRI
5274,68,8,411,Equatorial Guinea,EQG
5274,68,1,531,Eritrea,ERI
5274,68,1,530,Ethiopia (new),ETH
5274,68,1,371,Armenia,ARM
5274,68,1,370,Belarus,BLR
5274,68,1,373,Azerbaijan,AZE
5274,68,1,372,Georgia,GRG
5274,68,1,375,Finland,FIN
5274,68,1,820,Malaysia,MAL
5274,68,1,290,Poland,POL
5274,68,1,591,Seychelles,SEY
5274,68,2,590,Mauritius,MAS
5274,68,1,704,Uzbekistan,UZB
5274,68,1,705,Kazakhstan,KZK
5274,68,1,310,Hungary,HUN
5274,68,1,317,Slovakia,SLO
5274,68,1,316,Czech Republic,CZR
5274,68,1,702,Tajikistan,TAJ
5274,68,1,703,Kyrgyzstan,KYR
5274,68,1,115,Suriname,SUR
5274,68,1,390,Denmark,DEN
5274,68,1,110,Guyana,GUY
5274,68,1,395,Iceland,ICE
5274,68,1,771,Bangladesh,BNG
5274,68,1,80,Belize,BLZ
5274,68,1,830,Singapore,SIN
5274,68,1,790,Nepal,NEP
5274,68,1,520,Somalia,SOM
5274,68,1,368,Lithuania,LIT
5274,68,1,369,Ukraine,UKR
5274,68,1,366,Estonia,EST
5274,68,1,367,Latvia,LAT
5274,68,1,365,Russian Federation,RUS
5274,68,1,910,Papua New Guinea,PNG
5274,68,1,360,Romania,ROM
5274,68,1,580,Madagascar,MAG
5274,68,8,581,Comoros,COM
5274,68,1,305,Austria,AUS
5274,68,1,380,Sweden,SWD
5274,68,1,920,New Zealand,NEW
5274,68,1,385,Norway,NOR
5274,68,1,95,Panama,PAN
5274,68,1,696,United Arab Emirates,UAE
5274,68,1,100,Colombia,COL
5274,68,1,101,Venezuela,VEN
5274,68,1,900,Australia,AUL
5274,68,1,780,Sri Lanka,SRI
5274,68,1,781,Maldives,MAD
5274,68,1,840,Philippines,PHI
5274,68,1,31,Bahamas,BHM
5274,68,1,955,Tonga,TON
5274,68,1,640,Turkey,TUR
5274,68,1,645,Iraq,IRQ
5274,68,1,438,Guinea,GUI
5274,68,1,439,Burkina Faso,BFO
5274,68,1,436,Niger,NIR
5274,68,1,437,Cote d'Ivoire,CDI
5274,68,1,434,Benin,BEN
5274,68,1,435,Mauritania,MAA
5274,68,1,432,Mali,MLI
5274,68,1,433,Senegal,SEN
5274,68,1,517,Rwanda,RWA
5274,68,1,516,Burundi,BUI
5274,68,1,620,Libya,LIB
5274,68,1,339,Albania,ALB
5274,68,1,338,Malta,MLT
5274,68,1,625,Sudan,SUD
5274,68,1,450,Liberia,LBR
5274,68,1,451,Sierra Leone,SIE
5274,68,1,452,Ghana,GHA
5274,68,1,570,Lesotho,LES
5274,68,1,331,San Marino,SNM
5274,68,1,60,St. Kitts and Nevis,SKN
5274,68,1,541,Mozambique,MZM
5274,68,1,850,Indonesia,INS
5274,68,1,970,Nauru,NAU
5274,68,1,540,Angola,ANG
5274,68,3,731,North Korea,PRK
5274,68,1,2,United States of America,USA
5274,68,2,652,Syria,SYR
5274,68,1,651,Egypt,EGY
5274,68,1,500,Uganda,UGA
5274,68,1,402,Cape Verde,CAP
5274,68,1,630,Iran,IRN
5274,68,1,510,Tanzania,TAZ
5274,68,2,750,India,IND
5274,68,1,560,South Africa,SAF
5274,68,1,700,Afghanistan,AFG
5274,68,1,461,Togo,TOG
5274,68,1,565,Namibia,NAM
5274,68,1,701,Turkmenistan,TKM
5274,68,1,987,"Micronesia, Federated States of",FSM
5274,68,1,91,Honduras,HON
5274,68,1,165,Uruguay,URU
5274,68,1,225,Switzerland,SWZ
5274,68,1,92,El Salvador,SAL
5274,68,1,223,Liechtenstein,LIE
5274,68,1,94,Costa Rica,COS
5274,68,1,221,Monaco,MNC
5274,68,1,220,France,FRN
5274,68,1,860,East Timor,ETM
5274,68,8,935,Vanuatu,VAN
5274,68,1,947,Tuvalu,TUV
5274,68,1,501,Kenya,KEN
5274,68,1,740,Japan,JPN
5274,68,1,150,Paraguay,PAR
5274,68,1,155,Chile,CHL
5274,68,1,600,Morocco,MOR
5274,68,1,551,Zambia,ZAM
5274,68,1,553,Malawi,MAW
5274,68,1,552,Zimbabwe,ZIM
5274,68,1,235,Portugal,POR
5274,68,1,230,Spain,SPN
5274,68,1,232,Andorra,AND
5274,68,1,990,Samoa,WSM
5274,68,1,950,Fiji,FIJ
5274,68,1,42,Dominican Republic,DOM
5274,68,1,40,Cuba,CUB
5274,68,8,41,Haiti,HAI
5274,68,1,325,Italy,ITA
5274,68,1,775,Myanmar,MYA
5274,68,1,200,United Kingdom,UKG
5274,68,1,145,Bolivia,BOL
5274,68,1,205,Ireland,IRE
5274,68,1,770,Pakistan,PAK
5274,68,1,140,Brazil,BRA
5274,68,1,475,Nigeria,NIG
5274,68,1,616,Tunisia,TUN
5274,68,1,615,Algeria,ALG
5274,68,1,70,Mexico,MEX
5274,68,1,484,Congo,CON
5274,68,8,483,Chad,CHA
5274,68,8,482,Central African Republic,CEN
5274,68,1,481,Gabon,GAB
5274,68,1,946,Kiribati,KIR
5274,68,1,732,South Korea,ROK
5274,68,1,835,Brunei Darussalam,BRU
5274,68,1,940,Solomon Islands,SOL
5274,68,1,355,Bulgaria,BUL
5274,68,1,471,Cameroon,CAO
5274,68,1,352,Cyprus,CYP
5274,68,1,350,Greece,GRC
5274,68,1,800,Thailand,THI
5274,68,1,572,Swaziland,SWA
5274,68,1,359,Moldova,MLD
5275,68,3,212,Luxembourg,LUX
5275,68,3,210,Netherlands,NTH
5275,68,3,211,Belgium,BEL
5275,68,1,983,Marshall Islands,MSI
5275,68,3,666,Israel,ISR
5275,68,1,760,Bhutan,BHU
5275,68,1,663,Jordan,JOR
5275,68,1,660,Lebanon,LEB
5275,68,1,130,Ecuador,ECU
5275,68,1,135,Peru,PER
5275,68,1,90,Guatemala,GUA
5275,68,1,571,Botswana,BOT
5275,68,1,490,Democratic Republic of the Congo,DRC
5275,68,1,93,Nicaragua,NIC
5275,68,8,626,South Sudan,SSD
5275,68,1,692,Bahrain,BAH
5275,68,1,690,Kuwait,KUW
5275,68,1,20,Canada,CAN
5275,68,1,694,Qatar,QAT
5275,68,1,160,Argentina,ARG
5275,68,1,698,Oman,OMA
5275,68,3,344,Croatia,CRO
5275,68,2,345,Serbia,YUG
5275,68,3,346,Bosnia and Herzegovina,BOS
5275,68,1,404,Guinea-Bissau,GNB
5275,68,1,403,Sao Tome and Principe,STP
5275,68,2,341,Montenegro,MNG
5275,68,3,343,Macedonia,MAC
5275,68,1,811,Cambodia,CAM
5275,68,1,812,Laos,LAO
5275,68,3,349,Slovenia,SLV
5275,68,1,816,Viet Nam,DRV
5275,68,1,678,Yemen,YEM
5275,68,1,522,Djibouti,DJI
5275,68,1,670,Saudi Arabia,SAU
5275,68,1,712,Mongolia,MON
5275,68,1,710,China,CHN
5275,68,3,260,Germany,GMY
5275,68,1,420,Gambia,GAM
5275,68,3,986,Palau,PAL
5275,68,1,58,Antigua & Barbuda,AAB
5275,68,1,55,Grenada,GRN
5275,68,8,54,Dominica,DMA
5275,68,1,57,St. Vincent and the Grenadines,SVG
5275,68,1,56,St. Lucia,SLU
5275,68,1,51,Jamaica,JAM
5275,68,8,53,Barbados,BAR
5275,68,1,52,Trinidad and Tobago,TRI
5275,68,8,411,Equatorial Guinea,EQG
5275,68,1,531,Eritrea,ERI
5275,68,1,530,Ethiopia (new),ETH
5275,68,2,371,Armenia,ARM
5275,68,2,370,Belarus,BLR
5275,68,1,373,Azerbaijan,AZE
5275,68,3,372,Georgia,GRG
5275,68,3,375,Finland,FIN
5275,68,1,820,Malaysia,MAL
5275,68,3,290,Poland,POL
5275,68,1,591,Seychelles,SEY
5275,68,2,590,Mauritius,MAS
5275,68,2,704,Uzbekistan,UZB
5275,68,1,705,Kazakhstan,KZK
5275,68,3,310,Hungary,HUN
5275,68,3,317,Slovakia,SLO
5275,68,3,316,Czech Republic,CZR
5275,68,1,702,Tajikistan,TAJ
5275,68,1,703,Kyrgyzstan,KYR
5275,68,1,115,Suriname,SUR
5275,68,3,390,Denmark,DEN
5275,68,1,110,Guyana,GUY
5275,68,3,395,Iceland,ICE
5275,68,1,771,Bangladesh,BNG
5275,68,1,80,Belize,BLZ
5275,68,1,830,Singapore,SIN
5275,68,1,790,Nepal,NEP
5275,68,1,520,Somalia,SOM
5275,68,3,368,Lithuania,LIT
5275,68,3,369,Ukraine,UKR
5275,68,3,366,Estonia,EST
5275,68,3,367,Latvia,LAT
5275,68,2,365,Russian Federation,RUS
5275,68,1,910,Papua New Guinea,PNG
5275,68,3,360,Romania,ROM
5275,68,1,580,Madagascar,MAG
5275,68,8,581,Comoros,COM
5275,68,2,305,Austria,AUS
5275,68,2,380,Sweden,SWD
5275,68,2,920,New Zealand,NEW
5275,68,3,385,Norway,NOR
5275,68,1,95,Panama,PAN
5275,68,1,696,United Arab Emirates,UAE
5275,68,1,100,Colombia,COL
5275,68,1,101,Venezuela,VEN
5275,68,3,900,Australia,AUL
5275,68,1,780,Sri Lanka,SRI
5275,68,1,781,Maldives,MAD
5275,68,1,840,Philippines,PHI
5275,68,1,31,Bahamas,BHM
5275,68,1,955,Tonga,TON
5275,68,3,640,Turkey,TUR
5275,68,1,645,Iraq,IRQ
5275,68,1,438,Guinea,GUI
5275,68,1,439,Burkina Faso,BFO
5275,68,1,436,Niger,NIR
5275,68,1,437,Cote d'Ivoire,CDI
5275,68,1,434,Benin,BEN
5275,68,1,435,Mauritania,MAA
5275,68,1,432,Mali,MLI
5275,68,1,433,Senegal,SEN
5275,68,1,517,Rwanda,RWA
5275,68,1,516,Burundi,BUI
5275,68,1,620,Libya,LIB
5275,68,3,339,Albania,ALB
5275,68,2,338,Malta,MLT
5275,68,1,625,Sudan,SUD
5275,68,1,450,Liberia,LBR
5275,68,1,451,Sierra Leone,SIE
5275,68,1,452,Ghana,GHA
5275,68,1,570,Lesotho,LES
5275,68,3,331,San Marino,SNM
5275,68,1,60,St. Kitts and Nevis,SKN
5275,68,1,541,Mozambique,MZM
5275,68,1,850,Indonesia,INS
5275,68,1,970,Nauru,NAU
5275,68,1,540,Angola,ANG
5275,68,1,731,North Korea,PRK
5275,68,3,2,United States of America,USA
5275,68,1,652,Syria,SYR
5275,68,1,651,Egypt,EGY
5275,68,1,500,Uganda,UGA
5275,68,3,402,Cape Verde,CAP
5275,68,1,630,Iran,IRN
5275,68,1,510,Tanzania,TAZ
5275,68,2,750,India,IND
5275,68,2,560,South Africa,SAF
5275,68,1,700,Afghanistan,AFG
5275,68,1,461,Togo,TOG
5275,68,1,565,Namibia,NAM
5275,68,8,701,Turkmenistan,TKM
5275,68,3,987,"Micronesia, Federated States of",FSM
5275,68,1,91,Honduras,HON
5275,68,1,165,Uruguay,URU
5275,68,3,225,Switzerland,SWZ
5275,68,1,92,El Salvador,SAL
5275,68,3,223,Liechtenstein,LIE
5275,68,1,94,Costa Rica,COS
5275,68,3,221,Monaco,MNC
5275,68,3,220,France,FRN
5275,68,1,860,East Timor,ETM
5275,68,8,935,Vanuatu,VAN
5275,68,1,947,Tuvalu,TUV
5275,68,1,501,Kenya,KEN
5275,68,2,740,Japan,JPN
5275,68,1,150,Paraguay,PAR
5275,68,1,155,Chile,CHL
5275,68,1,600,Morocco,MOR
5275,68,1,551,Zambia,ZAM
5275,68,1,553,Malawi,MAW
5275,68,1,552,Zimbabwe,ZIM
5275,68,3,235,Portugal,POR
5275,68,3,230,Spain,SPN
5275,68,3,232,Andorra,AND
5275,68,1,990,Samoa,WSM
5275,68,1,950,Fiji,FIJ
5275,68,1,42,Dominican Republic,DOM
5275,68,1,40,Cuba,CUB
5275,68,8,41,Haiti,HAI
5275,68,3,325,Italy,ITA
5275,68,1,775,Myanmar,MYA
5275,68,3,200,United Kingdom,UKG
5275,68,1,145,Bolivia,BOL
5275,68,2,205,Ireland,IRE
5275,68,2,770,Pakistan,PAK
5275,68,1,140,Brazil,BRA
5275,68,1,475,Nigeria,NIG
5275,68,1,616,Tunisia,TUN
5275,68,1,615,Algeria,ALG
5275,68,1,70,Mexico,MEX
5275,68,1,484,Congo,CON
5275,68,8,483,Chad,CHA
5275,68,8,482,Central African Republic,CEN
5275,68,1,481,Gabon,GAB
5275,68,1,946,Kiribati,KIR
5275,68,2,732,South Korea,ROK
5275,68,1,835,Brunei Darussalam,BRU
5275,68,1,940,Solomon Islands,SOL
5275,68,3,355,Bulgaria,BUL
5275,68,1,471,Cameroon,CAO
5275,68,3,352,Cyprus,CYP
5275,68,3,350,Greece,GRC
5275,68,1,800,Thailand,THI
5275,68,1,572,Swaziland,SWA
5275,68,3,359,Moldova,MLD
5250,68,2,212,Luxembourg,LUX
5250,68,2,210,Netherlands,NTH
5250,68,2,211,Belgium,BEL
5250,68,3,983,Marshall Islands,MSI
5250,68,3,666,Israel,ISR
5250,68,1,760,Bhutan,BHU
5250,68,1,663,Jordan,JOR
5250,68,1,660,Lebanon,LEB
5250,68,1,130,Ecuador,ECU
5250,68,1,135,Peru,PER
5250,68,1,90,Guatemala,GUA
5250,68,8,571,Botswana,BOT
5250,68,1,490,Democratic Republic of the Congo,DRC
5250,68,1,93,Nicaragua,NIC
5250,68,2,626,South Sudan,SSD
5250,68,1,692,Bahrain,BAH
5250,68,1,690,Kuwait,KUW
5250,68,2,20,Canada,CAN
5250,68,1,694,Qatar,QAT
5250,68,1,160,Argentina,ARG
5250,68,1,698,Oman,OMA
5250,68,2,344,Croatia,CRO
5250,68,2,345,Serbia,YUG
5250,68,2,346,Bosnia and Herzegovina,BOS
5250,68,1,404,Guinea-Bissau,GNB
5250,68,1,403,Sao Tome and Principe,STP
5250,68,2,341,Montenegro,MNG
5250,68,2,343,Macedonia,MAC
5250,68,1,811,Cambodia,CAM
5250,68,1,812,Laos,LAO
5250,68,2,349,Slovenia,SLV
5250,68,1,816,Viet Nam,DRV
5250,68,1,678,Yemen,YEM
5250,68,1,522,Djibouti,DJI
5250,68,1,670,Saudi Arabia,SAU
5250,68,1,712,Mongolia,MON
5250,68,1,710,China,CHN
5250,68,2,260,Germany,GMY
5250,68,1,420,Gambia,GAM
5250,68,3,986,Palau,PAL
5250,68,1,58,Antigua & Barbuda,AAB
5250,68,2,55,Grenada,GRN
5250,68,8,54,Dominica,DMA
5250,68,1,57,St. Vincent and the Grenadines,SVG
5250,68,1,56,St. Lucia,SLU
5250,68,1,51,Jamaica,JAM
5250,68,1,53,Barbados,BAR
5250,68,1,52,Trinidad and Tobago,TRI
5250,68,8,411,Equatorial Guinea,EQG
5250,68,1,531,Eritrea,ERI
5250,68,1,530,Ethiopia (new),ETH
5250,68,1,371,Armenia,ARM
5250,68,1,370,Belarus,BLR
5250,68,1,373,Azerbaijan,AZE
5250,68,2,372,Georgia,GRG
5250,68,2,375,Finland,FIN
5250,68,1,820,Malaysia,MAL
5250,68,2,290,Poland,POL
5250,68,1,591,Seychelles,SEY
5250,68,1,590,Mauritius,MAS
5250,68,1,704,Uzbekistan,UZB
5250,68,1,705,Kazakhstan,KZK
5250,68,2,310,Hungary,HUN
5250,68,2,317,Slovakia,SLO
5250,68,2,316,Czech Republic,CZR
5250,68,1,702,Tajikistan,TAJ
5250,68,1,703,Kyrgyzstan,KYR
5250,68,1,115,Suriname,SUR
5250,68,2,390,Denmark,DEN
5250,68,1,110,Guyana,GUY
5250,68,2,395,Iceland,ICE
5250,68,1,771,Bangladesh,BNG
5250,68,1,80,Belize,BLZ
5250,68,1,830,Singapore,SIN
5250,68,1,790,Nepal,NEP
5250,68,1,520,Somalia,SOM
5250,68,2,368,Lithuania,LIT
5250,68,2,369,Ukraine,UKR
5250,68,2,366,Estonia,EST
5250,68,2,367,Latvia,LAT
5250,68,1,365,Russian Federation,RUS
5250,68,2,910,Papua New Guinea,PNG
5250,68,2,360,Romania,ROM
5250,68,8,580,Madagascar,MAG
5250,68,1,581,Comoros,COM
5250,68,2,305,Austria,AUS
5250,68,2,380,Sweden,SWD
5250,68,2,920,New Zealand,NEW
5250,68,2,385,Norway,NOR
5250,68,2,95,Panama,PAN
5250,68,1,696,United Arab Emirates,UAE
5250,68,1,100,Colombia,COL
5250,68,1,101,Venezuela,VEN
5250,68,2,900,Australia,AUL
5250,68,1,780,Sri Lanka,SRI
5250,68,1,781,Maldives,MAD
5250,68,1,840,Philippines,PHI
5250,68,1,31,Bahamas,BHM
5250,68,2,955,Tonga,TON
5250,68,1,640,Turkey,TUR
5250,68,1,645,Iraq,IRQ
5250,68,1,438,Guinea,GUI
5250,68,1,439,Burkina Faso,BFO
5250,68,1,436,Niger,NIR
5250,68,1,437,Cote d'Ivoire,CDI
5250,68,1,434,Benin,BEN
5250,68,1,435,Mauritania,MAA
5250,68,1,432,Mali,MLI
5250,68,1,433,Senegal,SEN
5250,68,8,517,Rwanda,RWA
5250,68,8,516,Burundi,BUI
5250,68,1,620,Libya,LIB
5250,68,2,339,Albania,ALB
5250,68,2,338,Malta,MLT
5250,68,1,625,Sudan,SUD
5250,68,1,450,Liberia,LBR
5250,68,1,451,Sierra Leone,SIE
5250,68,1,452,Ghana,GHA
5250,68,1,570,Lesotho,LES
5250,68,2,331,San Marino,SNM
5250,68,8,60,St. Kitts and Nevis,SKN
5250,68,1,541,Mozambique,MZM
5250,68,1,850,Indonesia,INS
5250,68,8,970,Nauru,NAU
5250,68,1,540,Angola,ANG
5250,68,8,731,North Korea,PRK
5250,68,3,2,United States of America,USA
5250,68,1,652,Syria,SYR
5250,68,1,651,Egypt,EGY
5250,68,1,500,Uganda,UGA
5250,68,3,402,Cape Verde,CAP
5250,68,1,630,Iran,IRN
5250,68,1,510,Tanzania,TAZ
5250,68,1,750,India,IND
5250,68,1,560,South Africa,SAF
5250,68,1,700,Afghanistan,AFG
5250,68,2,461,Togo,TOG
5250,68,1,565,Namibia,NAM
5250,68,1,701,Turkmenistan,TKM
5250,68,3,987,"Micronesia, Federated States of",FSM
5250,68,2,91,Honduras,HON
5250,68,1,165,Uruguay,URU
5250,68,2,225,Switzerland,SWZ
5250,68,1,92,El Salvador,SAL
5250,68,2,223,Liechtenstein,LIE
5250,68,1,94,Costa Rica,COS
5250,68,2,221,Monaco,MNC
5250,68,2,220,France,FRN
5250,68,1,860,East Timor,ETM
5250,68,8,935,Vanuatu,VAN
5250,68,8,947,Tuvalu,TUV
5250,68,8,501,Kenya,KEN
5250,68,2,740,Japan,JPN
5250,68,2,150,Paraguay,PAR
5250,68,1,155,Chile,CHL
5250,68,1,600,Morocco,MOR
5250,68,1,551,Zambia,ZAM
5250,68,8,553,Malawi,MAW
5250,68,1,552,Zimbabwe,ZIM
5250,68,2,235,Portugal,POR
5250,68,2,230,Spain,SPN
5250,68,2,232,Andorra,AND
5250,68,2,990,Samoa,WSM
5250,68,2,950,Fiji,FIJ
5250,68,1,42,Dominican Republic,DOM
5250,68,1,40,Cuba,CUB
5250,68,8,41,Haiti,HAI
5250,68,2,325,Italy,ITA
5250,68,1,775,Myanmar,MYA
5250,68,2,200,United Kingdom,UKG
5250,68,1,145,Bolivia,BOL
5250,68,2,205,Ireland,IRE
5250,68,1,770,Pakistan,PAK
5250,68,1,140,Brazil,BRA
5250,68,1,475,Nigeria,NIG
5250,68,1,616,Tunisia,TUN
5250,68,1,615,Algeria,ALG
5250,68,1,70,Mexico,MEX
5250,68,1,484,Congo,CON
5250,68,1,483,Chad,CHA
5250,68,8,482,Central African Republic,CEN
5250,68,8,481,Gabon,GAB
5250,68,8,946,Kiribati,KIR
5250,68,2,732,South Korea,ROK
5250,68,1,835,Brunei Darussalam,BRU
5250,68,1,940,Solomon Islands,SOL
5250,68,2,355,Bulgaria,BUL
5250,68,1,471,Cameroon,CAO
5250,68,2,352,Cyprus,CYP
5250,68,2,350,Greece,GRC
5250,68,1,800,Thailand,THI
5250,68,1,572,Swaziland,SWA
5250,68,2,359,Moldova,MLD
5251,68,1,212,Luxembourg,LUX
5251,68,1,210,Netherlands,NTH
5251,68,1,211,Belgium,BEL
5251,68,3,983,Marshall Islands,MSI
5251,68,3,666,Israel,ISR
5251,68,1,760,Bhutan,BHU
5251,68,1,663,Jordan,JOR
5251,68,1,660,Lebanon,LEB
5251,68,1,130,Ecuador,ECU
5251,68,1,135,Peru,PER
5251,68,1,90,Guatemala,GUA
5251,68,8,571,Botswana,BOT
5251,68,1,490,Democratic Republic of the Congo,DRC
5251,68,1,93,Nicaragua,NIC
5251,68,2,626,South Sudan,SSD
5251,68,1,692,Bahrain,BAH
5251,68,1,690,Kuwait,KUW
5251,68,2,20,Canada,CAN
5251,68,1,694,Qatar,QAT
5251,68,1,160,Argentina,ARG
5251,68,1,698,Oman,OMA
5251,68,1,344,Croatia,CRO
5251,68,1,345,Serbia,YUG
5251,68,1,346,Bosnia and Herzegovina,BOS
5251,68,1,404,Guinea-Bissau,GNB
5251,68,1,403,Sao Tome and Principe,STP
5251,68,1,341,Montenegro,MNG
5251,68,1,343,Macedonia,MAC
5251,68,1,811,Cambodia,CAM
5251,68,1,812,Laos,LAO
5251,68,1,349,Slovenia,SLV
5251,68,1,816,Viet Nam,DRV
5251,68,1,678,Yemen,YEM
5251,68,1,522,Djibouti,DJI
5251,68,1,670,Saudi Arabia,SAU
5251,68,1,712,Mongolia,MON
5251,68,1,710,China,CHN
5251,68,1,260,Germany,GMY
5251,68,1,420,Gambia,GAM
5251,68,3,986,Palau,PAL
5251,68,1,58,Antigua & Barbuda,AAB
5251,68,1,55,Grenada,GRN
5251,68,8,54,Dominica,DMA
5251,68,1,57,St. Vincent and the Grenadines,SVG
5251,68,1,56,St. Lucia,SLU
5251,68,1,51,Jamaica,JAM
5251,68,1,53,Barbados,BAR
5251,68,1,52,Trinidad and Tobago,TRI
5251,68,8,411,Equatorial Guinea,EQG
5251,68,1,531,Eritrea,ERI
5251,68,1,530,Ethiopia (new),ETH
5251,68,1,371,Armenia,ARM
5251,68,1,370,Belarus,BLR
5251,68,1,373,Azerbaijan,AZE
5251,68,1,372,Georgia,GRG
5251,68,1,375,Finland,FIN
5251,68,1,820,Malaysia,MAL
5251,68,1,290,Poland,POL
5251,68,1,591,Seychelles,SEY
5251,68,1,590,Mauritius,MAS
5251,68,1,704,Uzbekistan,UZB
5251,68,1,705,Kazakhstan,KZK
5251,68,1,310,Hungary,HUN
5251,68,1,317,Slovakia,SLO
5251,68,1,316,Czech Republic,CZR
5251,68,1,702,Tajikistan,TAJ
5251,68,1,703,Kyrgyzstan,KYR
5251,68,1,115,Suriname,SUR
5251,68,1,390,Denmark,DEN
5251,68,1,110,Guyana,GUY
5251,68,1,395,Iceland,ICE
5251,68,1,771,Bangladesh,BNG
5251,68,1,80,Belize,BLZ
5251,68,1,830,Singapore,SIN
5251,68,1,790,Nepal,NEP
5251,68,1,520,Somalia,SOM
5251,68,1,368,Lithuania,LIT
5251,68,1,369,Ukraine,UKR
5251,68,1,366,Estonia,EST
5251,68,1,367,Latvia,LAT
5251,68,1,365,Russian Federation,RUS
5251,68,2,910,Papua New Guinea,PNG
5251,68,1,360,Romania,ROM
5251,68,8,580,Madagascar,MAG
5251,68,1,581,Comoros,COM
5251,68,1,305,Austria,AUS
5251,68,1,380,Sweden,SWD
5251,68,1,920,New Zealand,NEW
5251,68,1,385,Norway,NOR
5251,68,2,95,Panama,PAN
5251,68,1,696,United Arab Emirates,UAE
5251,68,1,100,Colombia,COL
5251,68,1,101,Venezuela,VEN
5251,68,2,900,Australia,AUL
5251,68,1,780,Sri Lanka,SRI
5251,68,1,781,Maldives,MAD
5251,68,1,840,Philippines,PHI
5251,68,1,31,Bahamas,BHM
5251,68,2,955,Tonga,TON
5251,68,1,640,Turkey,TUR
5251,68,1,645,Iraq,IRQ
5251,68,1,438,Guinea,GUI
5251,68,8,439,Burkina Faso,BFO
5251,68,1,436,Niger,NIR
5251,68,1,437,Cote d'Ivoire,CDI
5251,68,1,434,Benin,BEN
5251,68,1,435,Mauritania,MAA
5251,68,1,432,Mali,MLI
5251,68,1,433,Senegal,SEN
5251,68,8,517,Rwanda,RWA
5251,68,8,516,Burundi,BUI
5251,68,1,620,Libya,LIB
5251,68,1,339,Albania,ALB
5251,68,1,338,Malta,MLT
5251,68,1,625,Sudan,SUD
5251,68,1,450,Liberia,LBR
5251,68,1,451,Sierra Leone,SIE
5251,68,1,452,Ghana,GHA
5251,68,1,570,Lesotho,LES
5251,68,1,331,San Marino,SNM
5251,68,8,60,St. Kitts and Nevis,SKN
5251,68,1,541,Mozambique,MZM
5251,68,1,850,Indonesia,INS
5251,68,8,970,Nauru,NAU
5251,68,1,540,Angola,ANG
5251,68,1,731,North Korea,PRK
5251,68,3,2,United States of America,USA
5251,68,1,652,Syria,SYR
5251,68,1,651,Egypt,EGY
5251,68,1,500,Uganda,UGA
5251,68,3,402,Cape Verde,CAP
5251,68,1,630,Iran,IRN
5251,68,1,510,Tanzania,TAZ
5251,68,1,750,India,IND
5251,68,1,560,South Africa,SAF
5251,68,1,700,Afghanistan,AFG
5251,68,2,461,Togo,TOG
5251,68,1,565,Namibia,NAM
5251,68,1,701,Turkmenistan,TKM
5251,68,3,987,"Micronesia, Federated States of",FSM
5251,68,1,91,Honduras,HON
5251,68,1,165,Uruguay,URU
5251,68,1,225,Switzerland,SWZ
5251,68,1,92,El Salvador,SAL
5251,68,1,223,Liechtenstein,LIE
5251,68,1,94,Costa Rica,COS
5251,68,1,221,Monaco,MNC
5251,68,1,220,France,FRN
5251,68,1,860,East Timor,ETM
5251,68,8,935,Vanuatu,VAN
5251,68,8,947,Tuvalu,TUV
5251,68,8,501,Kenya,KEN
5251,68,1,740,Japan,JPN
5251,68,2,150,Paraguay,PAR
5251,68,1,155,Chile,CHL
5251,68,1,600,Morocco,MOR
5251,68,1,551,Zambia,ZAM
5251,68,8,553,Malawi,MAW
5251,68,1,552,Zimbabwe,ZIM
5251,68,1,235,Portugal,POR
5251,68,1,230,Spain,SPN
5251,68,1,232,Andorra,AND
5251,68,1,990,Samoa,WSM
5251,68,1,950,Fiji,FIJ
5251,68,1,42,Dominican Republic,DOM
5251,68,1,40,Cuba,CUB
5251,68,8,41,Haiti,HAI
5251,68,1,325,Italy,ITA
5251,68,1,775,Myanmar,MYA
5251,68,1,200,United Kingdom,UKG
5251,68,1,145,Bolivia,BOL
5251,68,1,205,Ireland,IRE
5251,68,1,770,Pakistan,PAK
5251,68,1,140,Brazil,BRA
5251,68,1,475,Nigeria,NIG
5251,68,1,616,Tunisia,TUN
5251,68,1,615,Algeria,ALG
5251,68,1,70,Mexico,MEX
5251,68,1,484,Congo,CON
5251,68,1,483,Chad,CHA
5251,68,8,482,Central African Republic,CEN
5251,68,8,481,Gabon,GAB
5251,68,8,946,Kiribati,KIR
5251,68,1,732,South Korea,ROK
5251,68,1,835,Brunei Darussalam,BRU
5251,68,1,940,Solomon Islands,SOL
5251,68,1,355,Bulgaria,BUL
